PERSON_ID,FIRST_NAME,LAST_NAME,DISPLAY_FIRST_LAST,DISPLAY_LAST_COMMA_FIRST,DISPLAY_FI_LAST,BIRTHDATE,SCHOOL,COUNTRY,LAST_AFFILIATION,WEIGHT,SEASON_EXP,JERSEY,POSITION,ROSTERSTATUS,TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CODE,TEAM_CITY,PLAYERCODE,FROM_YEAR,TO_YEAR,DLEAGUE_FLAG,GAMES_PLAYED_FLAG,ht_feet,ht_inches
201942,DeMar,DeRozan,DeMar DeRozan,"DeRozan, DeMar",D. DeRozan,1989-08-07T00:00:00,Southern California,USA,USC/USA,220,6,10,Guard,Active,1610612761,Raptors,TOR,raptors,Toronto,demar_derozan,2009,2015,N,Y,6,7
201960,DeMarre,Carroll,DeMarre Carroll,"Carroll, DeMarre",D. Carroll,1986-07-27T00:00:00,Missouri,USA,Missouri/USA,212,6,5,Forward,Active,1610612761,Raptors,TOR,raptors,Toronto,demarre_carroll,2009,2015,Y,Y,6,8
1626153,Delon,Wright,Delon Wright,"Wright, Delon",D. Wright,1992-04-26T00:00:00,Utah,USA,Utah/USA,190,0,55,Guard,Active,1610612761,Raptors,TOR,raptors,Toronto,delon_wright,2015,2015,Y,Y,6,5
201949,James,Johnson,James Johnson,"Johnson, James",J. Johnson,1987-02-20T00:00:00,Wake Forest,USA,Wake Forest/USA,250,6,3,Forward,Active,1610612761,Raptors,TOR,raptors,Toronto,james_johnson,2009,2015,Y,Y,6,9
201574,Jason,Thompson,Jason Thompson,"Thompson, Jason",J. Thompson,1986-07-21T00:00:00,Rider,USA,Rider/USA,250,7,1,Forward-Center,Active,1610612761,Raptors,TOR,raptors,Toronto,jason_thompson,2008,2015,N,Y,6,11
202685,Jonas,Valanciunas,Jonas Valanciunas,"Valanciunas, Jonas",J. Valanciunas,1992-05-06T00:00:00,"Utena, Lithuania",Lithuania,"Utena, Lithuania",255,3,17,Center,Active,1610612761,Raptors,TOR,raptors,Toronto,jonas_valanciunas,2012,2015,N,Y,7,0
200768,Kyle,Lowry,Kyle Lowry,"Lowry, Kyle",K. Lowry,1986-03-25T00:00:00,Villanova,USA,Villanova/USA,205,9,7,Guard,Active,1610612761,Raptors,TOR,raptors,Toronto,kyle_lowry,2006,2015,N,Y,6,0
203512,Lucas,Nogueira,Lucas Nogueira,"Nogueira, Lucas",L. Nogueira,1992-07-26T00:00:00,,Brazil,Brazil,220,1,92,Center,Active,1610612761,Raptors,TOR,raptors,Toronto,lucas_nogueira,2014,2015,Y,Y,7,0
2449,Luis,Scola,Luis Scola,"Scola, Luis",L. Scola,1980-04-30T00:00:00,"Buenos Aires, Argentina",Argentina,Tau Ceramica (Argentina)/Argentina,240,8,4,Forward,Active,1610612761,Raptors,TOR,raptors,Toronto,luis_scola,2007,2015,N,Y,6,9
1626181,Norman,Powell,Norman Powell,"Powell, Norman",N. Powell,1993-05-25T00:00:00,UCLA,USA,UCLA/USA,215,0,24,Guard,Active,1610612761,Raptors,TOR,raptors,Toronto,norman_powell,2015,2015,Y,Y,6,4
202335,Patrick,Patterson,Patrick Patterson,"Patterson, Patrick",P. Patterson,1989-03-14T00:00:00,Kentucky,USA,Kentucky/USA,235,5,54,Forward,Active,1610612761,Raptors,TOR,raptors,Toronto,patrick_patterson,2010,2015,Y,Y,6,9
203082,Terrence,Ross,Terrence Ross,"Ross, Terrence",T. Ross,1991-02-05T00:00:00,Washington,USA,Washington/USA,195,3,31,Forward-Guard,Active,1610612761,Raptors,TOR,raptors,Toronto,terrence_ross,2012,2015,N,Y,6,7
202692,Alec,Burks,Alec Burks,"Burks, Alec",A. Burks,1991-07-20T00:00:00,Colorado,USA,Colorado/USA,214,4,10,Guard,Active,1610612762,Jazz,UTA,jazz,Utah,alec_burks,2011,2015,N,Y,6,6
203187,Chris,Johnson,Chris Johnson,"Johnson, Chris",C. Johnson,1990-04-29T00:00:00,Dayton,USA,Dayton,206,3,23,Forward,Active,1610612762,Jazz,UTA,jazz,Utah,christapher_johnson,2012,2015,Y,Y,6,6
202324,Derrick,Favors,Derrick Favors,"Favors, Derrick",D. Favors,1991-07-15T00:00:00,Georgia Tech,USA,Georgia Tech/USA,265,5,15,Forward-Center,Active,1610612762,Jazz,UTA,jazz,Utah,derrick_favors,2010,2015,N,Y,6,10
202407,Elijah,Millsap,Elijah Millsap,"Millsap, Elijah",E. Millsap,1987-08-12T00:00:00,Alabama-Birmingham,USA,Alabama-Birmingham/US,,1,,,Inactive,0,,,,,elijah_millsap,2014,2015,Y,Y,,
203475,Erick,Green,Erick Green,"Green, Erick",E. Green,1991-05-09T00:00:00,Virginia Tech,USA,Virginia Tech/USA,,1,,,Inactive,0,,,,,erick_green,2014,2015,Y,Y,,
202330,Gordon,Hayward,Gordon Hayward,"Hayward, Gordon",G. Hayward,1990-03-23T00:00:00,Butler,USA,Butler/USA,226,5,20,Forward,Active,1610612762,Jazz,UTA,jazz,Utah,gordon_hayward,2010,2015,N,Y,6,8
1626266,J.J.,O'Brien,J.J. O'Brien,"O'Brien, J.J.",J. O'Brien,1992-04-08T00:00:00,San Diego State,USA,San Diego State/USA,,0,,,Inactive,0,,,,,jj_obrien,2015,2015,Y,Y,,
203481,Jeff,Withey,Jeff Withey,"Withey, Jeff",J. Withey,1990-03-07T00:00:00,Kansas,USA,Kansas/USA,231,2,24,Center,Active,1610612762,Jazz,UTA,jazz,Utah,jeff_withey,2013,2015,N,Y,7,0
204060,Joe,Ingles,Joe Ingles,"Ingles, Joe",J. Ingles,1987-10-02T00:00:00,,Australia,,226,1,2,Forward,Active,1610612762,Jazz,UTA,jazz,Utah,joe_ingles,2014,2015,N,Y,6,8
203526,Raul,Neto,Raul Neto,"Neto, Raul",R. Neto,1992-05-19T00:00:00,,Brazil,Brazil,179,0,25,Guard,Active,1610612762,Jazz,UTA,jazz,Utah,raulzinho_neto,2015,2015,N,Y,6,1
203918,Rodney,Hood,Rodney Hood,"Hood, Rodney",R. Hood,1992-10-20T00:00:00,Duke,USA,Duke/USA,206,1,5,Guard,Active,1610612762,Jazz,UTA,jazz,Utah,rodney_hood,2014,2015,N,Y,6,8
203497,Rudy,Gobert,Rudy Gobert,"Gobert, Rudy",R. Gobert,1992-06-26T00:00:00,France,France,France,245,2,27,Center,Active,1610612762,Jazz,UTA,jazz,Utah,rudy_gobert,2013,2015,Y,Y,7,1
202714,Shelvin,Mack,Shelvin Mack,"Mack, Shelvin",S. Mack,1990-04-22T00:00:00,Butler,USA,Butler/USA,203,4,8,Guard,Active,1610612762,Jazz,UTA,jazz,Utah,shelvin_mack,2011,2015,Y,Y,6,3
202353,Tibor,Pleiss,Tibor Pleiss,"Pleiss, Tibor",T. Pleiss,1989-11-02T00:00:00,,,,256,0,21,Center,Active,1610612762,Jazz,UTA,jazz,Utah,tibor_pleiss,2015,2015,Y,Y,7,3
202344,Trevor,Booker,Trevor Booker,"Booker, Trevor",T. Booker,1987-11-25T00:00:00,Clemson,USA,Clemson/USA,228,5,33,Forward,Active,1610612762,Jazz,UTA,jazz,Utah,trevor_booker,2010,2015,N,Y,6,8
203504,Trey,Burke,Trey Burke,"Burke, Trey",T. Burke,1992-11-12T00:00:00,Michigan,USA,Michigan/USA,191,2,3,Guard,Active,1610612762,Jazz,UTA,jazz,Utah,trey_burke,2013,2015,N,Y,6,1
1626168,Trey,Lyles,Trey Lyles,"Lyles, Trey",T. Lyles,1995-11-05T00:00:00,Kentucky,Canada,Kentucky/Canada,234,0,41,Forward,Active,1610612762,Jazz,UTA,jazz,Utah,trey_lyles,2015,2015,N,Y,6,10
1627293,Alex,Stepheson,Alex Stepheson,"Stepheson, Alex",A. Stepheson,1987-08-07T00:00:00,USC,USA,USC/USA,,0,,,Inactive,0,,,,,alex_stepheson,2015,2015,Y,Y,,
2757,Beno,Udrih,Beno Udrih,"Udrih, Beno",B. Udrih,1982-07-05T00:00:00,"Sempeter, Slovenia",Slovenia,Breil Milano/Slovenia,,11,,,Inactive,0,,,,,beno_udrih,2004,2015,N,Y,,
201148,Brandan,Wright,Brandan Wright,"Wright, Brandan",B. Wright,1987-10-05T00:00:00,North Carolina,USA,North Carolina/USA,210,7,34,Forward,Active,1610612763,Grizzlies,MEM,grizzlies,Memphis,brandan_wright,2007,2015,N,Y,6,10
1627362,Briante,Weber,Briante Weber,"Weber, Briante",B. Weber,1992-12-29T00:00:00,Virginia Commonwealth,,Virginia Commonwealth,165,0,12,Guard,Active,1610612748,Heat,MIA,heat,Miami,briante_weber,2015,2015,Y,Y,6,2
203955,Bryce,Cotton,Bryce Cotton,"Cotton, Bryce",B. Cotton,1992-08-11T00:00:00,Providence,USA,Providence/USA,165,1,8,Guard,Active,1610612763,Grizzlies,MEM,grizzlies,Memphis,bryce_cotton,2014,2015,Y,Y,6,1
2365,Chris,Andersen,Chris Andersen,"Andersen, Chris",C. Andersen,1978-07-07T00:00:00,Blinn,USA,Blinn Junior College (TX)/USA,245,13,7,Forward-Center,Active,1610612763,Grizzlies,MEM,grizzlies,Memphis,chris_andersen,2001,2015,N,Y,6,10
201584,Courtney,Lee,Courtney Lee,"Lee, Courtney",C. Lee,1985-10-03T00:00:00,Western Kentucky,USA,Western Kentucky/USA,200,7,1,Guard,Active,1610612766,Hornets,CHA,hornets,Charlotte,courtney_lee,2008,2015,N,Y,6,5
202343,Elliot,Williams,Elliot Williams,"Williams, Elliot",E. Williams,1989-06-20T00:00:00,Memphis,USA,Memphis/USA,,5,,,Inactive,0,,,,,elliot_williams,2010,2015,Y,Y,,
203210,JaMychal,Green,JaMychal Green,"Green, JaMychal",J. Green,1990-06-21T00:00:00,Alabama,USA,,227,1,0,Forward,Active,1610612763,Grizzlies,MEM,grizzlies,Memphis,jamychal_green,2014,2015,N,Y,6,9
203516,James,Ennis,James Ennis,"Ennis, James",J. Ennis,1990-07-01T00:00:00,Long Beach State,USA,Long Beach State,210,1,4,Forward,Active,1610612740,Pelicans,NOP,pelicans,New Orleans,james_ennis,2014,2015,Y,Y,6,7
1626185,Jarell,Martin,Jarell Martin,"Martin, Jarell",J. Martin,1994-05-24T00:00:00,Louisiana State,USA,LSU-Shreveport/USA,239,0,10,Forward,Active,1610612763,Grizzlies,MEM,grizzlies,Memphis,jarell_martin,2015,2015,Y,Y,6,10
203950,Jarnell,Stokes,Jarnell Stokes,"Stokes, Jarnell",J. Stokes,1994-01-07T00:00:00,Tennessee,USA,Tennessee/USA,,1,,,Inactive,0,,,,,jarnell_stokes,2014,2015,Y,Y,,
201145,Jeff,Green,Jeff Green,"Green, Jeff",J. Green,1986-08-28T00:00:00,Georgetown,USA,Georgetown/USA,235,7,8,Forward,Active,1610612746,Clippers,LAC,clippers,Los Angeles,jeff_green,2007,2015,N,Y,6,9
203919,Jordan,Adams,Jordan Adams,"Adams, Jordan",J. Adams,1994-07-08T00:00:00,UCLA,USA,UCLA/USA,209,1,3,Guard,Active,1610612763,Grizzlies,MEM,grizzlies,Memphis,jordan_adams,2014,2015,Y,Y,6,5
200770,Jordan,Farmar,Jordan Farmar,"Farmar, Jordan",J. Farmar,1986-11-30T00:00:00,UCLA,USA,UCLA/USA,180,8,4,Guard,Active,1610612763,Grizzlies,MEM,grizzlies,Memphis,jordan_farmar,2006,2015,Y,Y,6,2
202362,Lance,Stephenson,Lance Stephenson,"Stephenson, Lance",L. Stephenson,1990-09-05T00:00:00,Cincinnati,USA,Cincinnati/USA,230,5,1,Forward-Guard,Active,1610612763,Grizzlies,MEM,grizzlies,Memphis,lance_stephenson,2010,2015,N,Y,6,5
201188,Marc,Gasol,Marc Gasol,"Gasol, Marc",M. Gasol,1985-01-29T00:00:00,"Barcelona, Spain",Spain,FC Barcelona/Spain,255,7,33,Center,Active,1610612763,Grizzlies,MEM,grizzlies,Memphis,marc_gasol,2008,2015,N,Y,7,1
201596,Mario,Chalmers,Mario Chalmers,"Chalmers, Mario",M. Chalmers,1986-05-19T00:00:00,Kansas,USA,Kansas/USA,,7,,,Inactive,0,,,,,mario_chalmers,2008,2015,N,Y,,
2440,Matt,Barnes,Matt Barnes,"Barnes, Matt",M. Barnes,1980-03-09T00:00:00,UCLA,USA,UCLA/USA,226,12,22,Forward,Active,1610612763,Grizzlies,MEM,grizzlies,Memphis,matt_barnes,2002,2015,N,Y,6,7
201144,Mike,Conley,Mike Conley,"Conley, Mike",M. Conley,1987-10-11T00:00:00,Ohio State,USA,Ohio State/USA,175,8,11,Guard,Active,1610612763,Grizzlies,MEM,grizzlies,Memphis,mike_conley,2007,2015,N,Y,6,1
203798,PJ,Hairston,PJ Hairston,"Hairston, PJ",P. Hairston,1992-12-24T00:00:00,North Carolina,USA,North Carolina,230,1,19,Forward-Guard,Active,1610612763,Grizzlies,MEM,grizzlies,Memphis,pj_hairston,2014,2015,Y,Y,6,6
203492,Ray,McCallum,Ray McCallum,"McCallum, Ray",R. McCallum,1991-06-12T00:00:00,Detroit Mercy,USA,Detroit/USA,,2,,,Inactive,0,,,,,ray_mccallum,2013,2015,Y,Y,,
203893,Russ,Smith,Russ Smith,"Smith, Russ",R. Smith,1991-04-19T00:00:00,Louisville,USA,Louisville/USA,,1,,,Inactive,0,,,,,russ_smith,2014,2015,Y,Y,,
200797,Ryan,Hollins,Ryan Hollins,"Hollins, Ryan",R. Hollins,1984-10-10T00:00:00,UCLA,USA,UCLA/USA,,9,,,Inactive,0,,,,,ryan_hollins,2006,2015,Y,Y,,
2754,Tony,Allen,Tony Allen,"Allen, Tony",T. Allen,1982-01-11T00:00:00,Oklahoma State,USA,Oklahoma State/USA,213,11,9,Guard-Forward,Active,1610612763,Grizzlies,MEM,grizzlies,Memphis,tony_allen,2004,2015,N,Y,6,4
1713,Vince,Carter,Vince Carter,"Carter, Vince",V. Carter,1977-01-26T00:00:00,North Carolina,USA,North Carolina/USA,220,17,15,Guard-Forward,Active,1610612763,Grizzlies,MEM,grizzlies,Memphis,vince_carter,1998,2015,N,Y,6,6
204098,Xavier,Munford,Xavier Munford,"Munford, Xavier",X. Munford,1992-06-01T00:00:00,Rhode Island,,Rhode Island,180,0,14,Guard,Active,1610612763,Grizzlies,MEM,grizzlies,Memphis,xavier_munford,2015,2015,Y,Y,6,3
2216,Zach,Randolph,Zach Randolph,"Randolph, Zach",Z. Randolph,1981-07-16T00:00:00,Michigan State,USA,Michigan State/USA,260,14,50,Forward,Active,1610612763,Grizzlies,MEM,grizzlies,Memphis,zach_randolph,2001,2015,N,Y,6,9
101187,Alan,Anderson,Alan Anderson,"Anderson, Alan",A. Anderson,1982-10-16T00:00:00,Michigan State,USA,Michigan State/USA,220,6,6,Forward-Guard,Active,1610612764,Wizards,WAS,wizards,Washington,alan_anderson,2005,2015,Y,Y,6,6
203078,Bradley,Beal,Bradley Beal,"Beal, Bradley",B. Beal,1993-06-28T00:00:00,Florida,USA,Florida/USA,207,3,3,Guard,Active,1610612764,Wizards,WAS,wizards,Washington,bradley_beal,2012,2015,N,Y,6,5
201971,DeJuan,Blair,DeJuan Blair,"Blair, DeJuan",D. Blair,1989-04-22T00:00:00,Pittsburgh,USA,Pittsburgh/USA,,6,,,Inactive,0,,,,,dejuan_blair,2009,2015,N,Y,,
2400,Drew,Gooden,Drew Gooden,"Gooden, Drew",D. Gooden,1981-09-24T00:00:00,Kansas,USA,Kansas/USA,250,13,90,Forward,Active,1610612764,Wizards,WAS,wizards,Washington,drew_gooden,2002,2015,N,Y,6,10
202066,Garrett,Temple,Garrett Temple,"Temple, Garrett",G. Temple,1986-05-08T00:00:00,Louisiana State,USA,Louisiana State/USA,195,5,17,Guard,Active,1610612764,Wizards,WAS,wizards,Washington,garrett_temple,2009,2015,Y,Y,6,6
202390,Gary,Neal,Gary Neal,"Neal, Gary",G. Neal,1984-10-03T00:00:00,Towson,USA,Towson/USA,,5,,,Inactive,0,,,,,gary_neal,2010,2015,N,Y,,
201581,JJ,Hickson,JJ Hickson,"Hickson, JJ",J. Hickson,1988-09-04T00:00:00,North Carolina State,USA,North Carolina State/USA,242,7,21,Center-Forward,Active,1610612764,Wizards,WAS,wizards,Washington,jj_hickson,2008,2015,N,Y,6,9
201162,Jared,Dudley,Jared Dudley,"Dudley, Jared",J. Dudley,1985-07-10T00:00:00,Boston College,USA,Boston College/USA,225,8,1,Forward,Active,1610612764,Wizards,WAS,wizards,Washington,jared_dudley,2007,2015,N,Y,6,7
204067,Jarell,Eddie,Jarell Eddie,"Eddie, Jarell",J. Eddie,1991-10-30T00:00:00,Virginia Tech,USA,Virginia Tech/USA,218,1,8,Guard-Forward,Active,1610612764,Wizards,WAS,wizards,Washington,jarell_eddie,2015,2015,Y,Y,6,7
202322,John,Wall,John Wall,"Wall, John",J. Wall,1990-09-06T00:00:00,Kentucky,USA,Kentucky/USA,195,5,2,Guard,Active,1610612764,Wizards,WAS,wizards,Washington,john_wall,2010,2015,N,Y,6,4
1626162,Kelly,Oubre,Kelly Oubre,"Oubre, Kelly",K. Oubre,1995-12-09T00:00:00,Kansas,USA,Kansas/USA,205,0,12,Forward,Active,1610612764,Wizards,WAS,wizards,Washington,kelly_oubre,2015,2015,N,Y,6,7
2743,Kris,Humphries,Kris Humphries,"Humphries, Kris",K. Humphries,1985-02-06T00:00:00,Minnesota,USA,Minnesota/USA,235,11,43,Forward,Active,1610612737,Hawks,ATL,hawks,Atlanta,kris_humphries,2004,2015,N,Y,6,9
101162,Marcin,Gortat,Marcin Gortat,"Gortat, Marcin",M. Gortat,1984-02-17T00:00:00,"Lodz, Poland",Poland,RheinEnergie Cologne/Germany,240,8,13,Center,Active,1610612764,Wizards,WAS,wizards,Washington,marcin_gortat,2007,2015,Y,Y,6,11
201977,Marcus,Thornton,Marcus Thornton,"Thornton, Marcus",M. Thornton,1987-06-05T00:00:00,Louisiana State,USA,Louisiana State/USA,205,6,15,Forward-Guard,Active,1610612764,Wizards,WAS,wizards,Washington,marcus_t_thornton,2009,2015,N,Y,6,4
202693,Markieff,Morris,Markieff Morris,"Morris, Markieff",M. Morris,1989-09-02T00:00:00,Kansas,USA,Kansas/USA,245,4,5,Forward,Active,1610612764,Wizards,WAS,wizards,Washington,markieff_morris,2011,2015,N,Y,6,10
2403,Nene,Hilario,Nene,Nene,Nene,1982-09-13T00:00:00,"Sao Carlos, Brazil",Brazil,Vasco de Gama/Brazil,250,13,42,Forward-Center,Active,1610612764,Wizards,WAS,wizards,Washington,nene,2002,2015,N,Y,6,11
203490,Otto,Porter,Otto Porter,"Porter, Otto",O. Porter,1993-06-03T00:00:00,Georgetown,USA,Georgetown/USA,198,2,22,Forward,Active,1610612764,Wizards,WAS,wizards,Washington,otto_porter,2013,2015,N,Y,6,8
201196,Ramon,Sessions,Ramon Sessions,"Sessions, Ramon",R. Sessions,1986-04-11T00:00:00,Nevada,USA,Nevada-Reno/USA,190,8,7,Guard,Active,1610612764,Wizards,WAS,wizards,Washington,ramon_sessions,2007,2015,Y,Y,6,3
200797,Ryan,Hollins,Ryan Hollins,"Hollins, Ryan",R. Hollins,1984-10-10T00:00:00,UCLA,USA,UCLA/USA,,9,,,Inactive,0,,,,,ryan_hollins,2006,2015,Y,Y,,
203083,Andre,Drummond,Andre Drummond,"Drummond, Andre",A. Drummond,1993-08-10T00:00:00,Connecticut,USA,Connecticut/USA,279,3,0,Center,Active,1610612765,Pistons,DET,pistons,Detroit,andre_drummond,2012,2015,N,Y,6,11
201229,Anthony,Tolliver,Anthony Tolliver,"Tolliver, Anthony",A. Tolliver,1985-06-01T00:00:00,Creighton,USA,Creighton/USA,240,7,43,Forward,Active,1610612765,Pistons,DET,pistons,Detroit,anthony_tolliver,2008,2015,Y,Y,6,8
203382,Aron,Baynes,Aron Baynes,"Baynes, Aron",A. Baynes,1986-12-09T00:00:00,Washington State,Australia,Washington State/Australia,260,3,12,Center-Forward,Active,1610612765,Pistons,DET,pistons,Detroit,aron_baynes,2012,2015,Y,Y,6,10
201943,Brandon,Jennings,Brandon Jennings,"Jennings, Brandon",B. Jennings,1989-09-23T00:00:00,Oak Hill Academy (VA),USA,"Oak Hill Academy (Mouth of Wilson, VA)/USA",169,6,55,Guard,Active,1610612753,Magic,ORL,magic,Orlando,brandon_jennings,2009,2015,Y,Y,6,1
1626199,Darrun,Hilliard,Darrun Hilliard,"Hilliard, Darrun",D. Hilliard,1993-04-13T00:00:00,Villanova,USA,Villanova/USA,205,0,6,Forward,Active,1610612765,Pistons,DET,pistons,Detroit,darrun_hilliard,2015,2015,Y,Y,6,6
101141,Ersan,Ilyasova,Ersan Ilyasova,"Ilyasova, Ersan",E. Ilyasova,1987-05-15T00:00:00,"Eskisehir, Turkey",Turkey,FC Barcelona/Turkey,235,7,7,Forward,Active,1610612753,Magic,ORL,magic,Orlando,ersan_ilyasova,2006,2015,Y,Y,6,10
201975,Jodie,Meeks,Jodie Meeks,"Meeks, Jodie",J. Meeks,1987-08-21T00:00:00,Kentucky,USA,Kentucky/USA,210,6,20,Guard,Active,1610612765,Pistons,DET,pistons,Detroit,jodie_meeks,2009,2015,N,Y,6,4
201202,Joel,Anthony,Joel Anthony,"Anthony, Joel",J. Anthony,1982-08-09T00:00:00,Nevada-Las Vegas,Canada,UNLV/Canada,245,8,50,Center,Active,1610612765,Pistons,DET,pistons,Detroit,joel_anthony,2007,2015,Y,Y,6,9
202712,Justin,Harper,Justin Harper,"Harper, Justin",J. Harper,1989-08-30T00:00:00,Richmond,USA,Richmond/USA,,1,,,Inactive,0,,,,,justin_harper,2011,2015,Y,Y,,
203484,Kentavious,Caldwell-Pope,Kentavious Caldwell-Pope,"Caldwell-Pope, Kentavious",K. Caldwell-Pope,1993-02-18T00:00:00,Georgia,USA,Georgia/USA,205,2,5,Guard,Active,1610612765,Pistons,DET,pistons,Detroit,kentavious_caldwell-pope,2013,2015,N,Y,6,5
202694,Marcus,Morris,Marcus Morris,"Morris, Marcus",M. Morris,1989-09-02T00:00:00,Kansas,USA,Kansas/USA,235,4,13,Forward,Active,1610612765,Pistons,DET,pistons,Detroit,marcus_morris,2011,2015,Y,Y,6,9
203493,Reggie,Bullock,Reggie Bullock,"Bullock, Reggie",R. Bullock,1991-03-16T00:00:00,North Carolina,USA,North Carolina/USA,205,2,25,Forward,Active,1610612765,Pistons,DET,pistons,Detroit,reggie_bullock,2013,2015,Y,Y,6,7
202704,Reggie,Jackson,Reggie Jackson,"Jackson, Reggie",R. Jackson,1990-04-16T00:00:00,Boston College,USA,Boston College/USA,208,4,1,Guard,Active,1610612765,Pistons,DET,pistons,Detroit,reggie_jackson,2011,2015,Y,Y,6,3
203915,Spencer,Dinwiddie,Spencer Dinwiddie,"Dinwiddie, Spencer",S. Dinwiddie,1993-04-06T00:00:00,Colorado,USA,Colorado/USA,200,1,8,Guard,Active,1610612765,Pistons,DET,pistons,Detroit,spencer_dinwiddie,2014,2015,Y,Y,6,6
1626169,Stanley,Johnson,Stanley Johnson,"Johnson, Stanley",S. Johnson,1996-05-29T00:00:00,Arizona,USA,Arizona/USA,245,0,3,Forward,Active,1610612765,Pistons,DET,pistons,Detroit,stanley_johnson,2015,2015,N,Y,6,7
2581,Steve,Blake,Steve Blake,"Blake, Steve",S. Blake,1980-02-26T00:00:00,Maryland,USA,Maryland/USA,172,12,22,Guard,Active,1610612765,Pistons,DET,pistons,Detroit,steve_blake,2003,2015,N,Y,6,3
202699,Tobias,Harris,Tobias Harris,"Harris, Tobias",T. Harris,1992-07-15T00:00:00,Tennessee,USA,Tennessee/USA,235,4,34,Forward,Active,1610612765,Pistons,DET,pistons,Detroit,tobias_harris,2011,2015,N,Y,6,9
